Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
642	Half Mustard Yellow	Lee Filters	#968200	0.033	0.023	0.019	0.017	0.018	0.016	0.015	0.015	0.013	0.011	0.011	0.011	0.012	0.015	0.02	0.028	0.034	0.056	0.109	0.221	0.45	0.832	1.484	2.41	3.571	4.782	5.875	7.073	9.094	12.481	17.649	23.328	27.809	29.692	29.379	27.877	25.893	23.405	20.501	17.371	14.656	12.796	11.71	11.125	10.893	11.094	11.512	12.026	12.358	12.125	11.052	9.262	7.257	6.118	5.792	6.337	8.247	12.014	17.582	23.918
