Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
024	Scarlet	#FF5A64	14.002	14.687	15.167	15.157	14.832	14.21	13.056	11.468	9.721	8.073	6.54	5.139	3.991	3.094	2.416	1.908	1.533	1.27	1.085	0.969	0.893	0.843	0.818	0.837	0.924	1.125	1.428	1.825	2.274	2.632	2.847	3.064	3.656	5.472	10.044	19.044	30.58	42.502	52.673	61.026	67.069	70.809	72.306	72.911	72.844	72.999	74.131	75.766	77.29	78.945	80.097	80.351	79.95	79.398	79.106	79.052	79.584	80.612	81.932	83.077
