Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
218	Eighth C.T. Blue	#F5FFFF	85.642	83.551	84.735	88.133	90.286	88.76	85.918	84.915	87.372	90.469	91.337	89.859	87.776	86.903	87.467	88.953	89.723	89.272	88.396	87.422	86.815	86.619	86.404	85.671	85.169	84.567	83.887	83.537	82.445	80.509	78.327	76.417	75.586	75.531	76.462	77.791	79.296	80.448	80.895	80.104	79.19	78.089	76.651	75.372	74.573	74.404	74.791	75.812	76.767	77.268	76.152	72.961	68.896	67.105	66.554	68.235	72.303	76.603	79.355	81.334
