Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
724	Ocean Blue	#69E1EB	62.005	66.36	67.833	69.594	73.668	78.109	80.543	80.23	80.203	81.252	82.06	82.011	81.075	79.921	78.845	77.704	75.836	73.566	71.427	69.524	67.476	64.72	60.95	56.407	51.764	47.74	44.409	41.696	39.261	36.385	32.587	28.234	23.824	19.952	17.039	15.208	14.333	13.938	13.273	12.117	10.758	9.442	8.354	7.586	7.28	7.591	8.666	10.485	12.668	14.502	15.018	13.781	12.025	11.305	11.444	13.183	17.516	24.365	32.205	39.992
