Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
248	Half Minus Green	#FFE2E4	71.781	70.143	70.603	70.954	69.663	68.88	70.107	71.844	72.261	72.28	73.787	76.312	78.105	78.955	79.384	80.567	81.099	80.902	79.524	77.622	75.632	73.402	70.793	69.078	68.19	67.688	66.436	63.26	58.469	53.155	48.829	47.547	49.862	55.498	63.263	70.548	75.516	78.814	81.489	83.765	85.843	87.457	88.297	88.005	87.687	87.481	87.795	88.672	90.206	91.757	93.04	93.08	92.695	91.623	90.54	89.859	89.835	90.269	91.052	92.084
