Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
176	Loving Amber	Lee Filters	#FFAAA0	41.191	41.201	41.355	41.375	41.113	40.253	39.225	37.687	36.426	35.19	33.803	32.715	31.697	31.036	30.446	29.837	29.106	28.565	28.194	28.081	27.888	27.687	27.194	26.907	27.343	28.671	30.538	32.873	34.898	36.016	36.1	36.621	38.576	44.472	54.341	65.953	75.063	80.852	84.075	85.241	85.594	86.328	87.269	88.57	89.473	90.387	89.946	89.578	88.551	87.894	87.46	87.659	88.477	89.372	90.549	91.413	91.878	91.887	91.638	90.956
