Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
029	Plasa Red	Lee Filters	#E1003C	0.014	0.015	0.018	0.019	0.022	0.021	0.019	0.016	0.013	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.018	0.035	0.079	0.22	0.539	1.363	3.269	7.162	13.559	22.102	30.978	38.985	45.553	51.119	54.988	57.883	60.057	62.164	63.713	65.059	65.877	67.149	68.575	70.372	72.001	73.35	73.942	73.739
