Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
600	– Arctic White	Lee Filters	Unknown	14.187	15.902	17.151	17.932	18.67	19.623	20.607	20.966	21.079	21.358	21.594	21.446	20.927	19.947	19.014	18.31	17.61	16.758	15.741	14.759	13.85	13.157	12.468	11.796	11.178	10.514	10.036	9.667	9.377	9.13	8.845	8.44	8.0	7.658	7.442	7.38	7.392	7.408	7.324	7.006	6.592	6.297	6.122	6.107	6.196	6.481	6.917	7.411	7.85	7.944	7.448	6.334	5.147	4.579	4.614	5.489	7.748	11.73	17.253	24.011
