Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
354	Special Steel Blue	#00F0D7	46.344	49.575	53.075	57.157	58.006	58.887	62.826	65.855	65.824	66.631	69.213	71.17	71.539	71.812	73.939	76.643	77.515	76.784	76.542	77.314	77.485	76.1	73.548	70.855	68.11	65.171	61.231	56.494	51.179	45.288	38.882	32.45	26.21	20.599	16.075	12.345	9.52	7.195	5.204	3.664	2.655	2.063	1.763	1.626	1.612	1.701	1.87	2.083	2.241	2.257	2.041	1.642	1.268	1.115	1.137	1.419	2.206	3.81	6.386	10.002
