Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
767	Oklahoma Yellow	Lee Filters	#FFE600	0.019	0.015	0.013	0.016	0.013	0.013	0.012	0.01	0.012	0.013	0.016	0.028	0.058	0.165	0.524	1.474	3.506	6.972	12.14	18.93	26.88	35.321	43.61	51.303	57.733	62.924	67.04	71.124	74.8	77.911	80.559	81.864	82.498	82.792	83.628	84.132	85.287	86.45	87.183	87.551	87.3	86.839	86.304	86.685	86.867	87.847	88.765	89.636	90.129	90.233	89.651	89.125	88.347	87.819	87.473	87.861	88.465	88.935	89.684	90.125
