Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
089	Moss Green	Lee Filters	#5ADC5A	2.769	2.4	2.103	1.899	1.754	1.702	1.757	1.919	2.2	2.656	3.382	4.619	6.644	9.875	14.587	20.539	27.289	33.835	39.815	44.961	49.406	52.573	54.074	54.206	53.819	53.16	52.308	50.121	46.606	42.442	38.233	34.131	29.819	25.515	21.613	18.019	15.212	12.575	10.266	8.136	6.485	5.427	4.842	4.525	4.447	4.625	4.954	5.407	5.755	5.813	5.415	4.612	3.761	3.348	3.381	4.008	5.603	8.574	12.872	18.161
