Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
162	Bastard Amber	#FCDED8	60.023	59.622	58.785	59.416	60.685	61.527	62.127	62.277	61.465	61.049	60.814	60.323	58.42	56.55	55.833	56.263	56.473	55.637	54.298	54.011	54.918	57.305	59.292	60.643	61.131	61.85	62.872	64.742	67.034	70.109	73.523	76.228	78.767	81.765	84.834	87.519	88.444	87.602	85.839	84.294	83.741	84.619	86.117	87.482	88.053	88.149	87.152	86.135	85.038	84.307	83.256	81.168	78.605	77.845	78.026	79.506	82.759	86.282	88.234	89.513
