Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
105	Orange	Lee Filters	#FFA000	0.386	0.349	0.335	0.333	0.338	0.344	0.341	0.329	0.312	0.3	0.303	0.319	0.344	0.393	0.465	0.574	0.729	0.939	1.211	1.567	2.058	2.788	3.839	5.147	6.549	7.864	9.294	11.53	15.558	22.418	32.363	44.562	56.637	66.252	72.379	75.7	77.491	79.025	80.813	82.553	83.939	84.416	83.9	83.217	82.296	82.493	82.922	84.236	85.613	86.269	86.52	85.799	84.952	84.271	83.886	84.082	84.942	86.124	87.428	88.391
