Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
009	Pale Amber Gold	Lee Filters	#FCD7B3	40.915	39.845	39.21	39.182	39.36	38.93	37.821	36.93	36.437	36.462	37.144	38.287	39.684	41.533	43.558	45.685	48.135	51.044	53.901	56.081	57.512	58.275	59.025	60.181	61.96	64.048	65.731	66.275	66.27	66.312	66.395	67.715	70.401	74.288	78.677	82.263	84.173	84.587	84.925	85.102	85.782	86.998	88.386	89.449	90.068	89.655	89.066	87.856	86.952	86.67	86.629	87.047	87.696	88.965	89.756	90.434	90.763	90.942	90.751	90.589
