Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
158	Deep Orange	Lee Filters	#FF8700	1.025	0.967	0.921	0.871	0.806	0.724	0.625	0.518	0.427	0.349	0.28	0.221	0.176	0.144	0.127	0.115	0.111	0.117	0.134	0.173	0.243	0.362	0.519	0.689	0.926	1.437	2.66	5.467	10.619	17.644	24.526	30.27	35.501	41.626	48.337	54.817	59.749	64.334	69.281	73.881	77.448	79.226	79.577	80.008	80.922	82.345	83.346	84.095	83.701	83.08	83.09	83.18	83.541	84.313	84.962	85.319	85.448	85.945	86.578	86.871
