Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
723	Virgin Blue	Lee Filters	#5082DC	29.792	33.483	36.502	38.592	41.05	44.385	46.579	47.905	49.507	50.237	48.854	47.689	46.902	45.071	41.302	38.075	35.126	31.877	27.488	22.859	18.486	14.835	11.893	9.783	8.127	6.677	5.289	3.876	2.671	1.845	1.381	1.194	1.212	1.398	1.713	2.133	2.582	2.928	3.0	2.728	2.337	2.006	1.736	1.564	1.492	1.577	1.83	2.26	2.754	3.12	3.039	2.485	1.874	1.637	1.649	2.052	3.334	6.105	10.629	16.382
