Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
247	LEE Minus Green	Lee Filters	#FAC3D7	70.336	68.816	68.074	67.731	67.278	66.392	66.085	66.733	67.509	68.085	68.288	68.904	69.899	71.018	71.413	70.92	69.467	67.78	66.105	63.478	59.879	55.433	50.872	47.612	45.682	45.12	44.437	43.072	41.103	38.939	37.523	37.966	40.233	44.786	50.941	58.13	64.478	70.854	76.258	80.846	84.391	86.683	87.701	87.232	86.744	86.588	86.831	87.828	89.432	90.745	91.528	91.794	90.67	89.744	89.002	88.377	88.669	89.088	90.277	91.295
