Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
140	Summer Blue	#87F0EB	61.426	64.593	66.896	69.525	71.823	73.913	75.787	77.254	78.503	79.095	79.319	79.259	79.741	79.774	79.421	78.623	77.06	75.438	73.9	72.44	71.172	69.681	67.489	64.156	60.263	56.113	52.536	49.811	47.316	44.694	41.497	37.143	32.322	27.699	23.97	21.322	19.745	18.731	17.564	16.019	14.415	12.968	11.867	11.135	10.901	11.407	12.66	14.585	16.641	18.381	19.018	18.369	17.153	16.757	17.264	19.385	23.765	30.036	36.93	43.945
