Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
172	Lagoon Blue	Lee Filters	#00DCDC	27.74	32.702	36.416	40.47	43.619	45.891	49.62	53.263	55.73	58.024	59.011	60.082	61.931	65.241	68.801	70.274	69.551	68.855	68.557	67.342	63.609	58.94	54.529	50.716	46.032	40.083	33.91	28.546	23.963	19.569	14.97	10.462	6.828	4.25	2.662	1.711	1.171	0.807	0.536	0.332	0.207	0.139	0.105	0.09	0.088	0.102	0.128	0.176	0.232	0.273	0.275	0.235	0.189	0.172	0.189	0.263	0.475	0.978	1.955	3.595
