Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
443	Quarter C.T. Straw	Lee Filters	#FCEFDB	54.763	54.1	53.273	50.843	48.845	48.788	50.465	51.748	52.607	53.637	56.11	59.788	64.015	67.818	71.034	73.687	75.409	75.785	75.289	74.869	75.312	76.106	76.61	76.131	74.759	74.008	73.736	74.772	76.747	78.5	78.805	78.473	77.686	77.38	78.604	80.799	83.276	85.699	87.277	88.008	87.815	86.879	86.009	85.594	85.592	86.096	86.701	87.351	87.842	88.204	88.324	88.215	88.351	88.729	88.959	89.511	89.901	90.375	90.327	90.128
