Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
738	JAS Green	#AAFF00	0.017	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.014	0.019	0.031	0.069	0.223	0.959	4.06	13.076	29.724	48.342	63.408	72.685	76.644	78.13	79.94	81.73	81.108	78.349	75.148	73.415	72.674	70.839	66.565	61.063	55.281	50.317	46.626	43.193	39.666	35.421	30.447	25.365	21.121	18.201	16.559	15.66	15.203	15.158	15.569	16.1	16.347	15.959	14.468	11.769	8.727	6.571	5.68	5.954	7.734	11.672	17.976	26.118
