Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
101	Yellow	#FFF500	0.045	0.025	0.017	0.013	0.012	0.01	0.01	0.012	0.019	0.026	0.045	0.099	0.258	0.797	2.421	6.22	12.932	21.55	31.336	41.543	50.802	57.917	63.264	67.84	72.647	76.735	79.536	81.136	82.194	83.031	84.096	84.877	85.977	86.416	86.732	87.299	87.607	87.891	88.117	87.946	87.559	87.171	87.409	87.309	87.806	88.661	89.308	89.405	89.59	88.782	87.926	87.164	86.792	87.075	87.611	88.46	89.555	90.634	90.911	91.109
