Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
778	Millennium Gold	#FF7600	1.384	1.297	1.239	1.183	1.102	0.974	0.848	0.712	0.599	0.502	0.421	0.36	0.314	0.287	0.269	0.261	0.259	0.271	0.307	0.378	0.49	0.622	0.752	0.9	1.14	1.684	2.801	4.806	7.48	10.101	12.175	14.254	17.266	22.729	31.656	43.659	55.286	64.62	70.707	74.684	77.205	78.23	78.768	79.33	80.444	81.582	83.251	83.722	83.477	82.706	82.556	83.259	84.579	86.282	86.964	87.238	86.566	85.776	85.587	85.794
