Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
108	English Rose	#FCBEA9	34.847	34.071	33.776	33.957	34.116	34.027	33.607	32.904	31.947	30.853	29.902	29.29	28.97	28.472	27.9	27.431	27.319	27.765	28.341	28.921	29.38	29.769	30.427	31.742	33.578	35.794	37.979	40.073	42.257	44.908	48.12	51.896	56.8	62.826	69.414	76.206	81.231	84.334	86.332	87.49	88.438	88.825	89.633	89.86	89.925	89.83	89.794	89.823	89.857	90.293	90.729	91.493	91.458	91.34	90.774	89.851	89.265	88.917	88.454	88.691
