Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
278	Eighth Plus Green	#F3FFF3	79.768	79.611	77.383	77.253	80.172	81.802	79.593	77.199	77.989	81.066	83.327	82.086	79.915	79.914	82.897	86.302	87.71	86.142	84.326	84.298	86.485	89.66	91.272	90.553	88.453	86.513	86.223	87.548	89.483	90.872	91.313	90.223	88.548	87.782	87.118	87.13	87.32	87.382	87.012	86.044	85.54	85.337	85.297	85.397	85.492	85.913	86.006	85.986	85.543	84.865	83.506	81.153	78.408	77.845	77.995	79.725	82.577	85.031	86.417	86.925
