Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
243	LEE Fluorescent 3600 Kelvin	#CDF5AF	35.818	36.625	36.843	36.272	36.348	37.423	37.899	36.988	36.383	37.426	39.725	42.277	44.316	46.775	49.932	54.267	58.361	62.265	66.114	69.624	71.94	72.139	71.391	70.741	71.38	72.689	72.191	68.946	64.066	58.921	54.728	52.487	51.641	51.844	51.879	50.985	48.887	46.073	42.901	39.446	36.625	34.784	33.627	32.813	32.555	32.789	33.569	34.337	34.841	34.272	32.353	28.804	25.333	23.974	24.278	27.2	33.082	40.728	48.689	55.752
