Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
127	Smokey Pink	#E16273	15.153	14.869	14.756	14.359	13.488	12.78	12.192	11.486	10.657	9.915	9.36	8.828	8.276	7.812	7.541	7.485	7.446	7.32	7.099	6.941	6.988	7.197	7.395	7.487	7.516	7.597	7.626	7.429	6.933	6.113	5.256	4.617	4.465	4.909	6.04	7.88	10.059	12.394	14.67	16.533	17.974	18.967	19.555	19.922	20.538	21.983	24.535	28.429	33.502	39.146	44.923	50.441	55.279	59.649	63.601	66.96	69.924	73.105	75.881	79.303
