Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
152	Pale Gold	#FFD2C1	55.186	56.238	55.688	54.832	55.264	56.772	56.943	55.231	54.065	54.173	54.707	53.939	52.185	50.887	50.791	51.782	52.267	51.938	50.804	50.44	51.147	52.76	54.483	55.604	56.095	56.31	57.167	59.261	62.028	65.251	68.227	70.475	72.558	74.773	78.438	82.584	86.1	89.257	90.586	90.654	90.06	88.877	88.066	88.212	88.835	90.073	91.334	92.079	92.179	91.739	90.854	89.692	89.157	88.79	88.899	89.569	90.5	91.576	91.868	92.187
