Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
441	Full C.T. Straw	#FAC084	15.557	13.127	11.318	9.948	9.086	8.652	8.774	9.377	10.412	11.866	13.937	17.099	21.694	27.861	34.4	39.412	42.235	43.536	44.369	45.064	44.916	44.028	42.741	41.848	41.848	43.129	45.028	47.127	48.595	48.96	48.517	48.747	50.188	53.928	60.38	68.222	74.862	79.556	81.402	81.741	81.539	80.92	81.256	82.515	84.399	86.123	87.755	88.542	88.744	88.119	87.089	86.076	85.558	85.766	86.277	87.75	89.294	90.922	92.246	93.151
