Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
124	Dark Green	#00DC78	3.119	2.75	2.335	2.0	1.753	1.617	1.648	1.852	2.236	2.834	3.714	5.171	7.764	12.263	19.502	29.638	42.133	53.662	61.013	65.244	68.87	70.66	69.356	66.417	63.356	60.663	57.084	52.038	45.994	39.692	32.981	26.131	19.87	14.497	10.429	7.39	5.299	3.699	2.475	1.571	0.997	0.68	0.526	0.455	0.432	0.447	0.491	0.553	0.607	0.615	0.555	0.437	0.311	0.236	0.21	0.231	0.331	0.616	1.255	2.474
