Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
797	Deep Purple	#AF0096	18.719	20.5	22.228	23.707	25.113	26.736	28.647	29.854	29.716	27.849	24.97	21.622	18.129	14.369	10.746	7.703	5.278	3.491	2.142	1.18	0.557	0.232	0.094	0.044	0.024	0.017	0.012	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.014	0.028	0.137	0.587	1.707	3.234	4.385	4.8	4.773	4.82	5.401	7.068	10.483	16.343	25.076	35.858	47.206	57.304	65.708	71.738	76.066	79.347	81.779	83.479	84.052
