Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
053	Paler Lavender	#E6E6FA	73.475	76.573	76.761	75.13	76.404	80.341	80.742	78.054	77.775	80.954	82.705	80.939	78.015	77.858	80.622	81.747	79.433	76.006	74.382	74.567	75.321	74.363	71.35	68.079	66.049	65.102	64.617	63.359	61.072	58.31	55.648	53.839	52.675	52.447	52.761	53.374	54.727	56.149	57.813	58.763	58.968	58.303	56.947	55.852	55.536	56.911	59.734	63.956	68.495	72.953	76.231	78.896	80.42	81.821	83.227	84.836	86.238	87.849	88.999	88.833
