Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
717	Shanklin Frost	#C3E1FA	65.815	68.437	70.301	72.576	73.982	74.395	75.48	77.026	78.244	78.225	77.288	77.746	78.353	78.076	76.617	74.914	73.875	73.267	71.561	68.556	64.449	60.22	55.69	52.0	48.854	46.331	43.363	39.234	33.719	27.721	22.767	19.874	19.594	21.676	25.442	29.442	32.271	33.34	32.619	30.717	28.774	27.151	26.213	25.777	25.672	26.176	26.947	28.025	29.124	29.637	29.141	27.579	25.192	23.449	22.936	24.058	27.41	32.647	38.758	44.559
