Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
126	Mauve	#BE009B	24.147	25.543	27.215	28.578	29.568	31.385	33.345	34.127	33.585	31.76	28.739	24.93	21.071	17.014	13.094	9.77	7.036	4.909	3.178	1.863	0.965	0.453	0.212	0.113	0.071	0.056	0.041	0.029	0.014	0.01	0.01	0.01	0.01	0.01	0.01	0.046	0.164	0.697	2.295	5.346	8.858	11.517	12.757	12.969	13.245	14.478	17.444	22.83	30.761	40.976	52.016	62.221	69.869	75.415	78.377	80.388	82.362	84.141	85.522	86.772
