Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
246	Quarter Plus Green	#F5FFE6	68.903	68.191	70.295	71.514	69.685	68.089	69.666	72.261	71.7	69.375	69.45	72.815	76.544	77.25	75.906	76.418	79.488	83.763	85.919	85.256	83.581	83.865	85.76	88.43	89.647	88.978	87.346	86.324	86.543	87.759	88.532	88.548	87.68	86.034	85.133	84.413	83.847	83.602	82.789	81.424	80.405	80.172	79.744	79.688	79.748	79.613	79.689	79.697	79.358	78.625	77.189	74.148	70.465	69.563	70.224	73.083	77.733	81.738	84.28	85.229
