Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
799	Special KH Lavender	#3C00B4	16.649	19.68	22.454	24.689	27.858	31.511	34.631	36.415	36.94	36.111	33.037	29.018	25.006	20.7	16.612	12.498	9.003	6.197	4.049	2.461	1.316	0.646	0.296	0.132	0.063	0.033	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.024	0.069	0.148	0.217	0.231	0.209	0.179	0.171	0.209	0.329	0.654	1.406	2.738	4.454	5.817	6.31	6.387	6.754	7.812	10.491	15.357	21.937	29.716
