Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
063	Pale Blue	#D2F5FF	75.28	74.322	77.448	81.691	81.035	78.461	79.37	83.306	84.916	82.676	80.201	81.131	83.582	84.902	83.196	80.513	79.177	79.576	80.029	78.994	76.198	72.862	70.173	68.435	67.211	65.698	63.354	59.473	54.527	49.288	45.021	42.523	42.059	43.641	45.815	47.474	47.988	46.926	45.034	42.232	39.91	38.574	37.648	37.354	37.409	38.217	39.25	40.242	40.785	40.114	37.922	34.445	31.223	30.246	30.66	33.681	39.379	46.694	53.767	59.822
