Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
148	Bright Rose	#FF507D	23.751	24.726	25.229	25.378	25.038	24.08	22.627	20.726	18.485	16.004	13.591	11.362	9.454	7.718	6.256	5.07	4.147	3.461	2.93	2.516	2.151	1.825	1.555	1.392	1.36	1.477	1.676	1.875	1.934	1.794	1.544	1.383	1.484	2.123	3.967	8.39	15.912	26.372	37.342	46.526	53.518	58.861	63.385	67.61	71.41	74.75	77.415	79.354	80.452	81.244	81.252	81.404	81.772	82.596	83.243	84.234	85.428	86.427	86.742	87.547
