Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
502	Half New Colour Blue	#E1F0FF	75.576	74.751	77.16	81.425	82.782	81.276	79.56	80.143	82.839	85.502	85.53	83.047	80.547	79.869	80.818	82.187	82.471	81.065	78.197	75.656	73.664	72.51	71.951	71.115	69.331	66.918	64.027	61.007	58.483	56.467	54.981	53.927	53.37	53.204	53.583	54.208	55.012	55.945	56.431	56.22	55.504	54.796	53.848	52.919	52.72	53.439	55.553	58.374	61.613	64.127	64.942	63.705	61.23	60.327	60.95	63.435	68.72	74.655	79.142	82.367
